Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,,,Point Format,Y
Horizontal Units,S,,,,,Horizontal Units,Hz
Horizontal Scale,781250,,,,,Horizontal Scale,781250
Sample Interval,78.125,,,,,Sample Interval,1562.5
Filter Frequency,7e+07,,,,,Filter Frequency,7e+07
Record Length,100000,,,,,Record Length,5000
Gating,0.0% to 100.0%,,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,10,,10,,,Probe Attenuation,1
Vertical Units,V,,V,,,Vertical Units,NONE
Vertical Offset,0,,0,,,Vertical Offset,0
Vertical Scale,2,,2,,,Vertical Scale,20
Label,,,,,,Label,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
5.52203e+06,-2.12,-2.2,-2,-2,,,
5.52211e+06,-2.12,-2.12,-2,-2,,,
5.52219e+06,-2.12,-2.2,-2,-2,,,
5.52227e+06,-2.12,-2.12,-2,-2,,,
5.52234e+06,-2.12,-2.2,-2,-2,,,
5.52242e+06,-2.12,-2.12,-2,-2,,,
5.52250e+06,-2.12,-2.12,-2,-2.08,,,
5.52258e+06,-2.12,-2.12,-2,-2,,,
5.52266e+06,-2.12,-2.2,-2,-2.08,,,
5.52273e+06,-2.12,-2.12,-2,-2,,,
5.52281e+06,-2.12,-2.2,-2,-2.08,,,
5.52289e+06,-2.12,-2.12,-2,-2,,,
5.52297e+06,-2.12,-2.2,-2,-2.08,,,
5.52305e+06,-2.12,-2.12,-2,-2,,,
5.52312e+06,-2.12,-2.2,-2,-2.08,,,
5.52320e+06,-2.12,-2.12,-2,-2,,,
5.52328e+06,-2.12,-2.2,-2,-2.08,,,
5.52336e+06,-2.12,-2.12,-2,-2,,,
5.52344e+06,-2.12,-2.2,-2,-2.08,,,
5.52352e+06,-2.12,-2.12,-2,-2,,,
5.52359e+06,-2.12,-2.12,-2,-2.08,,,
5.52367e+06,-2.12,-2.12,-2,-2,,,
5.52375e+06,-2.12,-2.2,-2,-2,,,
5.52383e+06,-2.12,-2.12,-2,-2,,,
5.52391e+06,-2.12,-2.2,-2,-2.08,,,
5.52398e+06,-2.12,-2.12,-2,-2,,,
5.52406e+06,-2.12,-2.12,-2,-2.08,,,
5.52414e+06,-2.12,-2.12,-2,-2,,,
5.52422e+06,-2.12,-2.2,-2,-2.08,,,
5.52430e+06,-2.12,-2.12,-2,-2,,,
5.52437e+06,-2.12,-2.2,-2,-2,,,
5.52445e+06,-2.12,-2.12,-2,-2,,,
5.52453e+06,-2.12,-2.2,-2,-2.08,,,
5.52461e+06,-2.12,-2.12,-2,-2,,,
5.52469e+06,-2.12,-2.2,-2,-2.08,,,
5.52477e+06,-2.12,-2.12,-2,-2,,,
5.52484e+06,-2.12,-2.2,-2,-2.08,,,
5.52492e+06,-2.12,-2.12,-2,-2,,,
5.52500e+06,-2.12,-2.2,-2,-2.08,,,
5.52508e+06,-2.12,-2.12,-2,-2,,,
5.52516e+06,-2.2,-2.2,-2,-2,,,
5.52523e+06,-2.2,-2.2,-2,-2,,,
5.52531e+06,-2.12,-2.2,-2,-2.08,,,
5.52539e+06,-2.12,-2.12,-2,-2,,,
5.52547e+06,-2.12,-2.2,-2,-2.08,,,
5.52555e+06,-2.12,-2.12,-2,-2,,,
5.52562e+06,-2.12,-2.2,-2,-2.08,,,
5.52570e+06,-2.2,-2.12,-2,-2,,,
5.52578e+06,-2.12,-2.2,-2,-2.08,,,
5.52586e+06,-2.12,-2.12,-2,-2,,,
5.52594e+06,-2.12,-2.2,-2,-2.08,,,
5.52602e+06,-2.12,-2.12,-2,-2,,,
5.52609e+06,-2.12,-2.2,-2,-2.08,,,
5.52617e+06,-2.12,-2.12,-2,-2,,,
5.52625e+06,-2.12,-2.2,-2,-2.08,,,
5.52633e+06,-2.2,-2.12,-2,-2,,,
5.52641e+06,-2.12,-2.2,-2,-2.08,,,
5.52648e+06,-2.12,-2.12,-2,-2,,,
5.52656e+06,-2.12,-2.2,-2,-2.08,,,
5.52664e+06,-2.12,-2.12,-2,-2,,,
5.52672e+06,-2.12,-2.2,-2,-2.08,,,
5.52680e+06,-2.12,-2.12,-2,-2,,,
5.52687e+06,-2.12,-2.2,-2,-2.08,,,
5.52695e+06,-2.12,-2.12,-2,-2,,,
5.52703e+06,-2.12,-2.2,-2,-2.08,,,
5.52711e+06,-2.12,-2.12,-2,-2,,,
5.52719e+06,-2.12,-2.2,-2.08,-2.08,,,
5.52727e+06,-2.12,-2.12,-2,-2,,,
5.52734e+06,-2.12,-2.2,-2,-2.08,,,
5.52742e+06,-2.12,-2.12,-2,-2,,,
5.52750e+06,-2.12,-2.2,-2,-2.08,,,
5.52758e+06,-2.12,-2.12,-2,-2,,,
5.52766e+06,-2.12,-2.2,-2,-2.08,,,
5.52773e+06,-2.12,-2.12,-2,-2,,,
5.52781e+06,-2.12,-2.2,-2,-2.08,,,
5.52789e+06,-2.12,-2.12,-2,-2,,,
5.52797e+06,-2.12,-2.2,-2,-2.08,,,
5.52805e+06,-2.12,-2.12,-2,-2,,,
5.52812e+06,-2.12,-2.2,-2,-2.08,,,
5.52820e+06,-2.12,-2.12,-2,-2,,,
5.52828e+06,-2.12,-2.2,-2,-2,,,
5.52836e+06,-2.12,-2.12,-2,-2,,,
5.52844e+06,-2.12,-2.2,-2,-2,,,
5.52852e+06,-2.12,-2.12,-2,-2,,,
5.52859e+06,-2.12,-2.2,-2,-2.08,,,
5.52867e+06,-2.12,-2.12,-2,-2,,,
5.52875e+06,-2.12,-2.2,-2,-2.08,,,
5.52883e+06,-2.12,-2.12,-2,-2,,,
5.52891e+06,-2.12,-2.2,-2,-2.08,,,
5.52898e+06,-2.12,-2.12,-2,-2,,,
5.52906e+06,-2.12,-2.2,-2,-2,,,
5.52914e+06,-2.12,-2.12,-2,-2,,,
5.52922e+06,-2.12,-2.2,-2.08,-2.08,,,
5.52930e+06,-2.12,-2.12,-2,-2,,,
5.52937e+06,-2.12,-2.2,-2.08,-2.08,,,
5.52945e+06,-2.12,-2.12,-2,-2,,,
5.52953e+06,-2.2,-2.2,-2,-2.08,,,
5.52961e+06,-2.12,-2.12,-2,-2,,,
5.52969e+06,-2.12,-2.2,-2,-2.08,,,
5.52977e+06,-2.12,-2.12,-2,-2,,,
5.52984e+06,-2.12,-2.2,-2.08,-2.08,,,
5.52992e+06,-2.12,-2.12,-2,-2,,,
5.53000e+06,-2.12,-2.2,-2,-2,,,
5.53008e+06,-2.2,-2.12,-2,-2,,,
5.53016e+06,-2.12,-2.2,-2,-2.08,,,
5.53023e+06,-2.2,-2.12,-2,-2,,,
5.53031e+06,-2.12,-2.2,-2,-2,,,
5.53039e+06,-2.12,-2.12,-2,-2,,,
5.53047e+06,-2.12,-2.2,-2,-2,,,
5.53055e+06,-2.12,-2.12,-2,-2,,,
5.53062e+06,-2.12,-2.2,-2,-2.08,,,
5.53070e+06,-2.12,-2.12,-2,-2,,,
5.53078e+06,-2.12,-2.2,-2,-2.08,,,
5.53086e+06,-2.12,-2.12,-2,-2,,,
5.53094e+06,-2.12,-2.2,-2,-2.08,,,
5.53102e+06,-2.12,-2.12,-2,-2,,,
5.53109e+06,-2.12,-2.2,-2,-2.08,,,
5.53117e+06,-2.2,-2.12,-2,-2,,,
5.53125e+06,-2.2,-2.2,-2,-2.08,,,
5.53133e+06,-2.12,-2.12,-2,-2,,,
5.53141e+06,-2.12,-2.2,-2,-2.08,,,
5.53148e+06,-2.12,-2.12,-2,-2,,,
5.53156e+06,-2.12,-2.2,-2,-2.08,,,
5.53164e+06,-2.12,-2.12,-2,-2,,,
5.53172e+06,-2.12,-2.2,-2,-2.08,,,
5.53180e+06,-2.12,-2.12,-2,-2,,,
5.53187e+06,-2.12,-2.2,-2.08,-2.08,,,
5.53195e+06,-2.12,-2.12,-2,-2,,,
5.53203e+06,-2.12,-2.2,-2,-2.08,,,
5.53211e+06,-2.12,-2.12,-2,-2,,,
5.53219e+06,-2.12,-2.2,-2,-2.08,,,
5.53227e+06,-2.12,-2.12,-2,-2,,,
5.53234e+06,-2.12,-2.2,-2.08,-2.08,,,
5.53242e+06,-2.12,-2.12,-2,-2,,,
5.53250e+06,-2.12,-2.2,-2.08,-2.08,,,
5.53258e+06,-2.12,-2.12,-2,-2,,,
5.53266e+06,-2.12,-2.2,-2,-2,,,
5.53273e+06,-2.2,-2.12,-2,-2,,,
5.53281e+06,-2.12,-2.2,-2,-2.08,,,
5.53289e+06,-2.12,-2.12,-2,-2,,,
5.53297e+06,-2.2,-2.2,-2,-2.08,,,
5.53305e+06,-2.2,-2.2,-2,-2,,,
5.53312e+06,-2.2,-2.2,-2,-2,,,
5.53320e+06,-2.2,-2.2,-2,-2,,,
5.53328e+06,-2.12,-2.2,-2,-2.08,,,
5.53336e+06,-2.12,-2.12,-2,-2,,,
5.53344e+06,-2.12,-2.2,-2,-2.08,,,
5.53352e+06,-2.2,-2.12,-2,-2,,,
5.53359e+06,-2.2,-2.2,-2,-2.08,,,
5.53367e+06,-2.12,-2.12,-2,-2,,,
5.53375e+06,-2.12,-2.2,-2,-2.08,,,
5.53383e+06,-2.12,-2.12,-2,-2,,,
5.53391e+06,-2.12,-2.2,-2,-2.08,,,
5.53398e+06,-2.2,-2.12,-2,-2,,,
5.53406e+06,-2.2,-2.2,-2,-2.08,,,
5.53414e+06,-2.12,-2.12,-2,-2,,,
5.53422e+06,-2.12,-2.2,-2,-2.08,,,
5.53430e+06,-2.12,-2.12,-2,-2,,,
5.53437e+06,-2.12,-2.2,-2,-2.08,,,
5.53445e+06,-2.12,-2.12,-2,-2,,,
5.53453e+06,-2.12,-2.2,-2,-2.08,,,
5.53461e+06,-2.12,-2.12,-2,-2,,,
5.53469e+06,-2.12,-2.2,-2,-2.08,,,
5.53477e+06,-2.2,-2.12,-2,-2,,,
5.53484e+06,-2.12,-2.2,-2,-2.08,,,
5.53492e+06,-2.12,-2.12,-2.08,-2,,,
5.53500e+06,-2.12,-2.2,-2,-2.08,,,
5.53508e+06,-2.12,-2.12,-2.08,-2,,,
5.53516e+06,-2.12,-2.2,-2,-2.08,,,
5.53523e+06,-2.12,-2.12,-2.08,-2,,,
5.53531e+06,-2.12,-2.2,-2,-2.08,,,
5.53539e+06,-2.2,-2.12,-2,-2,,,
5.53547e+06,-2.2,-2.2,-2.08,-2.08,,,
5.53555e+06,-2.2,-2.2,-2,-2,,,
5.53562e+06,-2.2,-2.2,-2,-2.08,,,
5.53570e+06,-2.2,-2.2,-2,-2,,,
5.53578e+06,-2.2,-2.2,-2,-2.08,,,
5.53586e+06,-2.2,-2.2,-2,-2,,,
5.53594e+06,-2.2,-2.28,-2,-2.08,,,
5.53602e+06,-2.2,-2.2,-2.08,-2,,,
5.53609e+06,-2.12,-2.2,-2.08,-2.08,,,
5.53617e+06,-2.2,-2.12,-2,-2,,,
5.53625e+06,-2.12,-2.2,-2,-2,,,
5.53633e+06,-2.2,-2.12,-2,-2,,,
5.53641e+06,-2.2,-2.2,-2,-2.08,,,
5.53648e+06,-2.2,-2.12,-2,-2,,,
5.53656e+06,-2.2,-2.2,-2,-2.08,,,
5.53664e+06,-2.2,-2.2,-2,-2,,,
5.53672e+06,-2.2,-2.2,-2,-2,,,
5.53680e+06,-2.2,-2.2,-2,-2,,,
5.53687e+06,-2.2,-2.2,-2,-2.08,,,
5.53695e+06,-2.12,-2.12,-2,-2,,,
5.53703e+06,-2.12,-2.2,-2,-2.08,,,
5.53711e+06,-2.2,-2.12,-2,-2,,,
5.53719e+06,-2.2,-2.2,-2,-2.08,,,
5.53727e+06,-2.12,-2.12,-2,-2,,,
5.53734e+06,-2.2,-2.2,-2,-2.08,,,
5.53742e+06,-2.12,-2.12,-2.08,-2,,,
5.53750e+06,-2.12,-2.2,-2,-2.08,,,
5.53758e+06,-2.2,-2.12,-2,-2,,,
5.53766e+06,-2.12,-2.2,-2,-2.08,,,
5.53773e+06,-2.12,-2.12,-2,-2,,,
5.53781e+06,-2.2,-2.2,-2,-2.08,,,
5.53789e+06,-2.2,-2.2,-2,-2,,,
5.53797e+06,-2.2,-2.2,-2.08,-2.08,,,
5.53805e+06,-2.2,-2.2,-2,-2,,,
5.53812e+06,-2.2,-2.2,-2,-2.08,,,
5.53820e+06,-2.12,-2.12,-2,-2,,,
5.53828e+06,-2.2,-2.2,-2,-2,,,
5.53836e+06,-2.2,-2.12,-2,-2,,,
5.53844e+06,-2.2,-2.2,-2,-2.08,,,
5.53852e+06,-2.2,-2.2,-2,-2,,,
5.53859e+06,-2.2,-2.2,-2,-2.08,,,
5.53867e+06,-2.2,-2.2,-2,-2,,,
5.53875e+06,-2.12,-2.2,-2,-2.08,,,
5.53883e+06,-2.2,-2.12,-2,-2,,,
5.53891e+06,-2.2,-2.2,-2,-2.08,,,
5.53898e+06,-2.12,-2.12,-2,-2,,,
5.53906e+06,-2.12,-2.2,-2,-2.08,,,
5.53914e+06,-2.12,-2.12,-2,-2,,,
5.53922e+06,-2.2,-2.2,-2,-2.08,,,
5.53930e+06,-2.2,-2.12,-2,-2,,,
5.53937e+06,-2.12,-2.2,-2,-2.08,,,
5.53945e+06,-2.12,-2.12,-2.08,-2,,,
5.53953e+06,-2.2,-2.2,-2,-2.08,,,
5.53961e+06,-2.12,-2.12,-2,-2,,,
5.53969e+06,-2.12,-2.2,-2,-2,,,
5.53977e+06,-2.2,-2.12,-2,-2,,,
5.53984e+06,-2.2,-2.2,-2,-2.08,,,
5.53992e+06,-2.12,-2.12,-2.08,-2,,,
5.54000e+06,-2.12,-2.2,-2,-2.08,,,
5.54008e+06,-2.12,-2.12,-2,-2,,,
5.54016e+06,-2.12,-2.2,-2,-2.08,,,
5.54023e+06,-2.12,-2.12,-2,-2,,,
5.54031e+06,-2.12,-2.2,-2,-2.08,,,
5.54039e+06,-2.2,-2.12,-2.08,-2,,,
5.54047e+06,-2.2,-2.2,-2,-2.08,,,
5.54055e+06,-2.12,-2.12,-2,-2,,,
5.54062e+06,-2.12,-2.2,-2,-2,,,
5.54070e+06,-2.2,-2.12,-2,-2,,,
5.54078e+06,-2.2,-2.2,-2,-2.08,,,
5.54086e+06,-2.2,-2.2,-2,-2,,,
5.54094e+06,-2.2,-2.2,-2,-2.08,,,
5.54102e+06,-2.12,-2.12,-2,-2,,,
5.54109e+06,-2.2,-2.2,-2.08,-2.08,,,
5.54117e+06,-2.12,-2.12,-2,-2,,,
5.54125e+06,-2.2,-2.2,-2,-2,,,
5.54133e+06,-2.12,-2.12,-2,-2,,,
5.54141e+06,-2.12,-2.2,-2,-2.08,,,
5.54148e+06,-2.2,-2.12,-2,-2,,,
5.54156e+06,-2.12,-2.2,-2,-2.08,,,
5.54164e+06,-2.2,-2.12,-2,-2,,,
5.54172e+06,-2.2,-2.2,-2,-2.08,,,
5.54180e+06,-2.2,-2.2,-2,-2,,,
5.54187e+06,-2.2,-2.2,-2,-2.08,,,
5.54195e+06,-2.2,-2.2,-2,-2,,,
5.54203e+06,-2.2,-2.2,-2,-2.08,,,
5.54211e+06,-2.2,-2.2,-2,-2,,,
5.54219e+06,-2.2,-2.2,-2,-2.08,,,
5.54227e+06,-2.2,-2.2,-2,-2,,,
5.54234e+06,-2.2,-2.2,-2,-2.08,,,
5.54242e+06,-2.2,-2.2,-2,-2,,,
5.54250e+06,-2.2,-2.2,-2,-2,,,
5.54258e+06,-2.12,-2.12,-2,-2,,,
5.54266e+06,-2.12,-2.2,-2,-2.08,,,
5.54273e+06,-2.12,-2.12,-2,-2,,,
5.54281e+06,-2.2,-2.2,-2,-2.08,,,
5.54289e+06,-2.2,-2.12,-2,-2,,,
5.54297e+06,-2.2,-2.2,-2,-2.08,,,
5.54305e+06,-2.2,-2.2,-2,-2,,,
5.54312e+06,-2.12,-2.2,-2,-2.08,,,
5.54320e+06,-2.12,-2.12,-2.08,-2,,,
5.54328e+06,-2.2,-2.2,-2,-2.08,,,
5.54336e+06,-2.2,-2.2,-2,-2,,,
5.54344e+06,-2.2,-2.2,-2,-2.08,,,
5.54352e+06,-2.2,-2.2,-2,-2,,,
5.54359e+06,-2.2,-2.2,-2,-2.08,,,
5.54367e+06,-2.2,-2.2,-2,-2,,,
5.54375e+06,-2.2,-2.2,-2,-2,,,
5.54383e+06,-2.12,-2.12,-2,-2,,,
5.54391e+06,-2.12,-2.2,-2,-2.08,,,
5.54398e+06,-2.12,-2.12,-2,-2,,,
5.54406e+06,-2.12,-2.2,-2,-2.08,,,
5.54414e+06,-2.2,-2.12,-2,-2,,,
5.54422e+06,-2.2,-2.2,-2,-2,,,
5.54430e+06,-2.2,-2.2,-2,-2,,,
5.54437e+06,-2.12,-2.2,-2,-2.08,,,
5.54445e+06,-2.2,-2.12,-2,-2,,,
5.54453e+06,-2.2,-2.2,-2,-2,,,
5.54461e+06,-2.2,-2.2,-2,-2,,,
5.54469e+06,-2.2,-2.2,-2,-2.08,,,
5.54477e+06,-2.12,-2.12,-2,-2,,,
5.54484e+06,-2.2,-2.2,-2,-2.08,,,
5.54492e+06,-2.2,-2.2,-2,-2,,,
5.54500e+06,-2.2,-2.2,-2.08,-2.08,,,
5.54508e+06,-2.2,-2.2,-2,-2,,,
5.54516e+06,-2.2,-2.2,-2,-2.08,,,
5.54523e+06,-2.2,-2.2,-2,-2,,,
5.54531e+06,-2.2,-2.2,-2,-2.08,,,
5.54539e+06,-2.2,-2.2,-2,-2,,,
5.54547e+06,-2.2,-2.2,-2,-2,,,
5.54555e+06,-2.12,-2.12,-2,-2,,,
5.54562e+06,-2.2,-2.2,-2,-2.08,,,
5.54570e+06,-2.2,-2.2,-2,-2,,,
5.54578e+06,-2.2,-2.2,-2,-2.08,,,
5.54586e+06,-2.2,-2.12,-2,-2,,,
5.54594e+06,-2.2,-2.2,-2,-2.08,,,
5.54602e+06,-2.2,-2.2,-2,-2,,,
5.54609e+06,-2.2,-2.2,-2,-2,,,
5.54617e+06,-2.2,-2.2,-2,-2,,,
5.54625e+06,-2.2,-2.2,-2,-2.08,,,
5.54633e+06,-2.2,-2.2,-2,-2,,,
5.54641e+06,-2.2,-2.2,-2,-2.08,,,
5.54648e+06,-2.2,-2.2,-2,-2,,,
5.54656e+06,-2.2,-2.2,-2.08,-2.08,,,
5.54664e+06,-2.2,-2.2,-2,-2,,,
5.54672e+06,-2.2,-2.2,-2,-2,,,
5.54680e+06,-2.2,-2.2,-2,-2,,,
5.54687e+06,-2.2,-2.2,-2,-2,,,
5.54695e+06,-2.2,-2.2,-2,-2,,,
5.54703e+06,-2.2,-2.2,-2,-2.08,,,
5.54711e+06,-2.2,-2.2,-2,-2,,,
5.54719e+06,-2.2,-2.2,-2,-2.08,,,
5.54727e+06,-2.2,-2.12,-2,-2,,,
5.54734e+06,-2.12,-2.2,-2,-2.08,,,
5.54742e+06,-2.2,-2.12,-2,-2,,,
5.54750e+06,-2.2,-2.2,-2,-2.08,,,
5.54758e+06,-2.2,-2.2,-2,-2,,,
5.54766e+06,-2.2,-2.2,-2,-2.08,,,
5.54773e+06,-2.2,-2.2,-2,-2,,,
5.54781e+06,-2.2,-2.2,-2,-2.08,,,
5.54789e+06,-2.2,-2.2,-2,-2,,,
5.54797e+06,-2.2,-2.2,-2,-2,,,
5.54805e+06,-2.2,-2.2,-2,-2,,,
5.54812e+06,-2.2,-2.2,-2,-2.08,,,
5.54820e+06,-2.2,-2.2,-2.08,-2,,,
5.54828e+06,-2.2,-2.2,-2.08,-2.08,,,
5.54836e+06,-2.2,-2.12,-2,-2,,,
5.54844e+06,-2.2,-2.2,-2,-2.08,,,
5.54852e+06,-2.2,-2.12,-2.08,-2,,,
5.54859e+06,-2.2,-2.2,-1.92,-2.08,,,
5.54867e+06,-2.2,-2.12,-2,-1.92,,,
5.54875e+06,-2.2,-2.2,-2,-2.08,,,
5.54883e+06,-2.2,-2.2,-2,-1.92,,,
5.54891e+06,-2.12,-2.2,-2.08,-2.16,,,
5.54898e+06,-2.2,-2.12,-2,-2,,,
5.54906e+06,-2.2,-2.2,-1.92,-2.08,,,
5.54914e+06,-2.2,-2.2,-2.08,-1.92,,,
5.54922e+06,-2.2,-2.2,-2,-2.08,,,
5.54930e+06,-2.2,-2.2,-2,-2,,,
5.54937e+06,-2.2,-2.2,-2,-2.08,,,
5.54945e+06,-2.2,-2.2,-2,-2,,,
5.54953e+06,-2.2,-2.28,-1.92,-2,,,
5.54961e+06,-2.2,-2.2,-2,-1.92,,,
5.54969e+06,-2.2,-2.2,-2.08,-2.08,,,
5.54977e+06,-2.2,-2.2,-2.08,-2,,,
5.54984e+06,-2.2,-2.2,-2,-2.08,,,
5.54992e+06,-2.2,-2.2,-2,-2,,,
5.55000e+06,-2.2,-2.2,-2,-2.08,,,
5.55008e+06,-2.2,-2.2,-2,-2,,,
5.55016e+06,-2.2,-2.2,-2,-2.08,,,
5.55023e+06,-2.2,-2.2,-2,-2,,,
5.55031e+06,-2.2,-2.2,-2,-2,,,
5.55039e+06,-2.2,-2.2,-2,-2,,,
5.55047e+06,-2.2,-2.2,-2.08,-2.08,,,
5.55055e+06,-2.2,-2.2,-2,-2,,,
5.55062e+06,-2.2,-2.2,-2,-2.08,,,
5.55070e+06,-2.2,-2.2,-2,-2,,,
5.55078e+06,-2.2,-2.2,-2,-2.08,,,
5.55086e+06,-2.2,-2.2,-2.08,-2,,,
5.55094e+06,-2.2,-2.2,-2.08,-2.08,,,
5.55102e+06,-2.2,-2.2,-2,-2,,,
5.55109e+06,-2.2,-2.2,-2,-2.08,,,
5.55117e+06,-2.2,-2.12,-2,-2,,,
5.55125e+06,-2.2,-2.2,-2,-2.08,,,
5.55133e+06,-2.12,-2.12,-2,-2,,,
5.55141e+06,-2.12,-2.2,-2,-2.08,,,
5.55148e+06,-2.2,-2.12,-2,-2,,,
5.55156e+06,-2.2,-2.2,-2,-2,,,
5.55164e+06,-2.2,-2.2,-2,-2,,,
5.55172e+06,-2.2,-2.2,-2,-2.08,,,
5.55180e+06,-2.2,-2.2,-2,-2,,,
5.55187e+06,-2.2,-2.2,-2,-2,,,
5.55195e+06,-2.12,-2.12,-2,-2,,,
5.55203e+06,-2.2,-2.2,-2,-2.08,,,
5.55211e+06,-2.2,-2.2,-2,-2,,,
5.55219e+06,-2.2,-2.2,-2,-2.08,,,
5.55227e+06,-2.2,-2.2,-2,-2,,,
5.55234e+06,-2.2,-2.2,-2,-2,,,
5.55242e+06,-2.2,-2.2,-2,-2,,,
5.55250e+06,-2.2,-2.2,-2,-2,,,
5.55258e+06,-2.2,-2.2,-2,-2,,,
5.55266e+06,-2.2,-2.2,-2,-2.08,,,
5.55273e+06,-2.2,-2.2,-2,-2,,,
5.55281e+06,-2.2,-2.2,-2,-2,,,
5.55289e+06,-2.2,-2.12,-2,-2,,,
5.55297e+06,-2.12,-2.2,-2,-2.08,,,
5.55305e+06,-2.2,-2.12,-2,-2,,,
5.55312e+06,-2.2,-2.2,-2,-2.08,,,
5.55320e+06,-2.2,-2.2,-2,-2,,,
5.55328e+06,-2.2,-2.2,-2,-2.08,,,
5.55336e+06,-2.2,-2.2,-2,-2,,,
5.55344e+06,-2.2,-2.2,-2,-2.08,,,
5.55352e+06,-2.2,-2.2,-2,-2,,,
5.55359e+06,-2.2,-2.28,-2,-2,,,
5.55367e+06,-2.2,-2.2,-2,-2,,,
5.55375e+06,-2.2,-2.2,-2,-2.08,,,
5.55383e+06,-2.12,-2.12,-2,-2,,,
5.55391e+06,-2.12,-2.2,-2,-2.08,,,
5.55398e+06,-2.12,-2.12,-2,-2,,,
5.55406e+06,-2.12,-2.2,-2,-2.08,,,
5.55414e+06,-2.2,-2.12,-2,-2,,,
5.55422e+06,-2.2,-2.2,-2,-2,,,
5.55430e+06,-2.2,-2.2,-2,-2,,,
5.55437e+06,-2.2,-2.2,-2,-2,,,
5.55445e+06,-2.2,-2.2,-2,-2,,,
5.55453e+06,-2.2,-2.2,-2.08,-2.08,,,
5.55461e+06,-2.2,-2.2,-2,-2,,,
5.55469e+06,-2.2,-2.2,-2,-2.08,,,
5.55477e+06,-2.2,-2.2,-2.08,-2,,,
5.55484e+06,-2.2,-2.2,-2,-2.08,,,
5.55492e+06,-2.2,-2.2,-2,-2,,,
5.55500e+06,-2.2,-2.2,-2,-2.08,,,
5.55508e+06,-2.2,-2.2,-2,-2,,,
5.55516e+06,-2.2,-2.2,-2,-2.08,,,
5.55523e+06,-2.2,-2.2,-2,-2,,,
5.55531e+06,-2.2,-2.2,-2,-2.08,,,
5.55539e+06,-2.2,-2.2,-2,-2,,,
5.55547e+06,-2.2,-2.2,-2,-2.08,,,
5.55555e+06,-2.2,-2.2,-2,-2,,,
5.55562e+06,-2.2,-2.2,-2,-2.08,,,
5.55570e+06,-2.2,-2.2,-2,-2,,,
5.55578e+06,-2.12,-2.2,-2,-2,,,
5.55586e+06,-2.12,-2.12,-2,-2,,,
5.55594e+06,-2.12,-2.2,-2,-2,,,
5.55602e+06,-2.2,-2.12,-2,-2,,,
5.55609e+06,-2.2,-2.2,-2,-2.08,,,
5.55617e+06,-2.2,-2.2,-2,-2,,,
5.55625e+06,-2.2,-2.2,-2,-2,,,
5.55633e+06,-2.2,-2.2,-2,-2,,,
5.55641e+06,-2.2,-2.2,-2,-2,,,
5.55648e+06,-2.2,-2.2,-2,-2,,,
5.55656e+06,-2.2,-2.2,-2,-2.08,,,
5.55664e+06,-2.2,-2.2,-2,-2,,,
5.55672e+06,-2.2,-2.2,-2,-2.08,,,
5.55680e+06,-2.2,-2.2,-2,-2,,,
5.55687e+06,-2.2,-2.2,-2,-2,,,
5.55695e+06,-2.2,-2.2,-2,-2,,,
5.55703e+06,-2.2,-2.2,-2,-2.08,,,
5.55711e+06,-2.2,-2.2,-2,-2,,,
5.55719e+06,-2.2,-2.2,-2,-2.08,,,
5.55727e+06,-2.2,-2.2,-2,-2,,,
5.55734e+06,-2.2,-2.2,-2,-2.08,,,
5.55742e+06,-2.2,-2.2,-2,-2,,,
5.55750e+06,-2.2,-2.2,-2,-2,,,
5.55758e+06,-2.2,-2.2,-2,-2,,,
5.55766e+06,-2.2,-2.2,-2,-2.08,,,
5.55773e+06,-2.2,-2.2,-2.08,-2,,,
5.55781e+06,-2.2,-2.2,-2,-2.08,,,
5.55789e+06,-2.2,-2.2,-2,-2,,,
5.55797e+06,-2.2,-2.2,-2,-2.08,,,
5.55805e+06,-2.2,-2.12,-2,-2,,,
5.55812e+06,-2.2,-2.2,-2,-2.08,,,
5.55820e+06,-2.2,-2.2,-2.08,-2,,,
5.55828e+06,-2.2,-2.2,-2,-2.08,,,
5.55836e+06,-2.2,-2.2,-2,-2,,,
5.55844e+06,-2.2,-2.2,-2,-2,,,
5.55852e+06,-2.2,-2.2,-2,-2,,,
5.55859e+06,-2.2,-2.2,-2,-2.08,,,
5.55867e+06,-2.2,-2.2,-2,-2,,,
5.55875e+06,-2.2,-2.2,-2.08,-2.08,,,
5.55883e+06,-2.2,-2.2,-2,-2,,,
5.55891e+06,-2.2,-2.2,-2,-2.08,,,
5.55898e+06,-2.2,-2.2,-2,-2,,,
5.55906e+06,-2.12,-2.2,-2,-2.08,,,
5.55914e+06,-2.12,-2.12,-2,-2,,,
5.55922e+06,-2.2,-2.2,-2,-2.08,,,
5.55930e+06,-2.2,-2.12,-2,-2,,,
5.55937e+06,-2.2,-2.2,-2,-2,,,
5.55945e+06,-2.2,-2.12,-2,-2,,,
5.55953e+06,-2.2,-2.2,-2,-2,,,
5.55961e+06,-2.2,-2.2,-2,-2,,,
5.55969e+06,-2.12,-2.2,-2,-2,,,
5.55977e+06,-2.2,-2.12,-2,-2,,,
5.55984e+06,-2.2,-2.2,-2,-2.08,,,
5.55992e+06,-2.2,-2.2,-2,-2,,,
5.56000e+06,-2.2,-2.2,-2,-2.08,,,
